label,nose_x,nose_y,nose_z,nose_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v
C,0.5515413880348206,0.29962050914764404,-0.4798988699913025,0.9999299645423889,0.6045711636543274,0.37253427505493164,-0.17589311301708221,0.9999591112136841,0.4840609133243561,0.3828977644443512,-0.20975598692893982,0.9999637007713318,0.5923882126808167,0.6676081418991089,0.007256573997437954,0.9967333674430847,0.5194821357727051,0.6759051084518433,-0.007014086470007896,0.9963671565055847
C,0.5514406561851501,0.29966646432876587,-0.43203824758529663,0.9999321103096008,0.6043468117713928,0.3720497190952301,-0.14471173286437988,0.9999608397483826,0.4830814599990845,0.38377779722213745,-0.16895821690559387,0.9999613761901855,0.5929695963859558,0.6683788299560547,0.0056273858062922955,0.9967552423477173,0.5195266008377075,0.6775038242340088,-0.005325651727616787,0.9962491989135742
C,0.5507872104644775,0.29891300201416016,-0.4006422758102417,0.9999135136604309,0.6039920449256897,0.37165576219558716,-0.13237792253494263,0.9999560117721558,0.4829455018043518,0.38469377160072327,-0.12824095785617828,0.9999232292175293,0.5914994478225708,0.6714221239089966,-0.0021789029706269503,0.9958035349845886,0.5208600163459778,0.6820902228355408,0.0025701161939650774,0.9948429465293884
C,0.5504112839698792,0.29806452989578247,-0.4214742183685303,0.9998959898948669,0.6037132740020752,0.3718341886997223,-0.1425359845161438,0.9999479651451111,0.48293209075927734,0.385597288608551,-0.14097978174686432,0.9999080300331116,0.5899654030799866,0.6714915037155151,-0.004005806520581245,0.9949674010276794,0.5208914279937744,0.6822173595428467,0.004393031354993582,0.9940590262413025
C,0.5489128232002258,0.2973161041736603,-0.3951066732406616,0.9998814463615417,0.6033052802085876,0.3710773289203644,-0.11518773436546326,0.9999397397041321,0.4829886853694916,0.3845200538635254,-0.10765915364027023,0.9999077320098877,0.5895876288414001,0.669420599937439,-0.003241459373384714,0.99375319480896,0.5198149681091309,0.6795147657394409,0.003602320561185479,0.9934356212615967
C,0.547519326210022,0.29709574580192566,-0.4870123267173767,0.9998738169670105,0.6045761108398438,0.37079447507858276,-0.18700219690799713,0.9999298453330994,0.4829767644405365,0.38173219561576843,-0.1692187488079071,0.9999060034751892,0.588146448135376,0.6670000553131104,-0.005598093383014202,0.9929318428039551,0.5190206170082092,0.6768302917480469,0.005897450726479292,0.9931022524833679
C,0.546059250831604,0.2978537678718567,-0.49873071908950806,0.9998767971992493,0.6048204898834229,0.3686225414276123,-0.1978248804807663,0.9999304413795471,0.48290836811065674,0.38113775849342346,-0.188394233584404,0.9999110698699951,0.5875228643417358,0.6666392087936401,-0.00452053127810359,0.9928053021430969,0.5181716084480286,0.6764185428619385,0.004807553719729185,0.993130624294281
C,0.5454261898994446,0.29932722449302673,-0.49860742688179016,0.9998811483383179,0.6049068570137024,0.3661001920700073,-0.1994560807943344,0.9999343752861023,0.48286840319633484,0.3808383345603943,-0.1894441694021225,0.999918520450592,0.58756422996521,0.6668340563774109,-0.003172964323312044,0.9928727149963379,0.517841637134552,0.6764175891876221,0.0034615902695804834,0.9933016896247864
C,0.5456350445747375,0.301033616065979,-0.5018831491470337,0.9998855590820312,0.6048988103866577,0.36498787999153137,-0.19999143481254578,0.9999377727508545,0.4828447699546814,0.38067594170570374,-0.19194504618644714,0.999923586845398,0.5875856876373291,0.6669139862060547,-0.002596297999843955,0.9929125308990479,0.5176618099212646,0.6763892769813538,0.002889776136726141,0.9934401512145996
C,0.5457282662391663,0.3011896014213562,-0.49501392245292664,0.9998891949653625,0.6049627661705017,0.364736944437027,-0.19468893110752106,0.9999425411224365,0.48277488350868225,0.37994176149368286,-0.1892850548028946,0.9999321103096008,0.5874524712562561,0.6669276356697083,-0.0003258708748035133,0.9930244088172913,0.5170167088508606,0.676266610622406,0.0006188863189890981,0.9936469197273254
C,0.5455523133277893,0.3013492524623871,-0.4796856641769409,0.9998915791511536,0.6048461198806763,0.36443060636520386,-0.17913088202476501,0.9999470710754395,0.48280900716781616,0.37905657291412354,-0.17457614839076996,0.9999383091926575,0.5871025323867798,0.6661558747291565,0.0001651667698752135,0.9932022094726562,0.51675945520401,0.6750820875167847,0.00012603233335539699,0.9937813878059387
C,0.5452058911323547,0.30115681886672974,-0.4801889955997467,0.999897301197052,0.6048072576522827,0.3645213544368744,-0.17914634943008423,0.9999509453773499,0.4828763008117676,0.37853607535362244,-0.1710454374551773,0.9999422430992126,0.5865581035614014,0.6661189198493958,-3.73047441826202e-05,0.9934912919998169,0.5164288282394409,0.674852728843689,0.00032470692531205714,0.9939760565757751
C,0.5452225208282471,0.3010288178920746,-0.4823385775089264,0.9998957514762878,0.6049525737762451,0.364803284406662,-0.17627891898155212,0.9999540448188782,0.48289230465888977,0.3783632516860962,-0.16895316541194916,0.9999445676803589,0.5863965153694153,0.6661216616630554,0.0009481001179665327,0.9936584830284119,0.5159236788749695,0.6746690273284912,-0.0006648569251410663,0.9940276145935059
C,0.5452096462249756,0.30101823806762695,-0.48997941613197327,0.9998918175697327,0.6049789190292358,0.3651184141635895,-0.1764366328716278,0.9999545216560364,0.4827927052974701,0.378354012966156,-0.1706882268190384,0.9999460577964783,0.5863128304481506,0.6661209464073181,0.0012704660184681416,0.9935808777809143,0.5156897306442261,0.6746212244033813,-0.000987128703854978,0.993996798992157
C,0.54519122838974,0.30154356360435486,-0.48906952142715454,0.9998862743377686,0.604852557182312,0.3652314841747284,-0.1655396670103073,0.9999578595161438,0.48246732354164124,0.3783551752567291,-0.15762203931808472,0.9999496340751648,0.5863141417503357,0.6661200523376465,0.0012821541167795658,0.9933872818946838,0.5152602791786194,0.6745917201042175,-0.0009999523172155023,0.9939078688621521
C,0.5446129441261292,0.30198371410369873,-0.4881089925765991,0.9998859763145447,0.6048071980476379,0.36525362730026245,-0.16768114268779755,0.9999598860740662,0.4823077917098999,0.3783838450908661,-0.15433567762374878,0.999951958656311,0.5862833857536316,0.6657103896141052,-0.0015881037106737494,0.9935693144798279,0.5152326226234436,0.6743646860122681,0.0018481401493772864,0.9939738512039185
C,0.5439906120300293,0.3017979562282562,-0.46580770611763,0.9998888969421387,0.6050152778625488,0.36555880308151245,-0.15387128293514252,0.9999613165855408,0.4821542203426361,0.3779691457748413,-0.1335504949092865,0.9999518990516663,0.586576521396637,0.6660285592079163,-0.002498609945178032,0.9935981035232544,0.5152795314788818,0.6747674345970154,0.0027825376018881798,0.9939180016517639
C,0.5437720417976379,0.30146104097366333,-0.43209710717201233,0.9998908638954163,0.6049773693084717,0.36577439308166504,-0.1298476904630661,0.9999609589576721,0.48218101263046265,0.37779706716537476,-0.10540319234132767,0.9999505877494812,0.5866352915763855,0.66653972864151,-0.00269221025519073,0.9936482906341553,0.5153636932373047,0.6752593517303467,0.002988172462210059,0.9938912987709045
C,0.5440637469291687,0.299316942691803,-0.40738093852996826,0.9998899698257446,0.6044872999191284,0.36580416560173035,-0.11092441529035568,0.9999587535858154,0.48225608468055725,0.3776845335960388,-0.09669289737939835,0.9999457001686096,0.5868033170700073,0.6670809388160706,-0.0025832769460976124,0.993497908115387,0.5156213641166687,0.6752526760101318,0.002904686378315091,0.9937753081321716
C,0.5446768999099731,0.29862216114997864,-0.41953805088996887,0.9998847842216492,0.6043460369110107,0.3662252724170685,-0.1141481101512909,0.9999592900276184,0.48228803277015686,0.37830910086631775,-0.10307274013757706,0.999937117099762,0.5870946645736694,0.6685025691986084,-0.0019121752120554447,0.9933311343193054,0.5161729454994202,0.6762791275978088,0.002257260726764798,0.9934964776039124
C,0.5458176136016846,0.2995424270629883,-0.42120522260665894,0.9998829364776611,0.604246199131012,0.36816272139549255,-0.11856440454721451,0.9999606609344482,0.48237788677215576,0.3808501064777374,-0.10566326975822449,0.9999355673789978,0.5871981978416443,0.6695446968078613,-0.0007100458024069667,0.9933351874351501,0.5163285136222839,0.678176999092102,0.0010990237351506948,0.9933466911315918
C,0.5466015934944153,0.29941195249557495,-0.4421813488006592,0.9998722076416016,0.6042556762695312,0.36858275532722473,-0.14333391189575195,0.9999586343765259,0.4823800325393677,0.3819192349910736,-0.14297106862068176,0.9999260306358337,0.5872237682342529,0.6728286743164062,4.02988644054858e-06,0.9932613968849182,0.5167272090911865,0.6812437772750854,0.00037744847941212356,0.992770254611969
C,0.547764241695404,0.2965408265590668,-0.41033822298049927,0.9998726844787598,0.6042120456695557,0.3691917955875397,-0.1350850760936737,0.9999563694000244,0.4823760986328125,0.38271966576576233,-0.13696640729904175,0.9999017715454102,0.5888682007789612,0.6759955286979675,0.00022779741266276687,0.993344783782959,0.5170691013336182,0.6849167346954346,0.00016486459935549647,0.9923034906387329
C,0.5483434200286865,0.29617711901664734,-0.3926543593406677,0.9998837113380432,0.6041282415390015,0.36895284056663513,-0.12087428569793701,0.9999597668647766,0.48227155208587646,0.38356226682662964,-0.15017031133174896,0.9999058246612549,0.5913612842559814,0.6759251952171326,0.0044133481569588184,0.9940013289451599,0.5172860622406006,0.6846117377281189,-0.004094412550330162,0.9929616451263428
C,0.5479919910430908,0.293044775724411,-0.3715672194957733,0.9998952150344849,0.6039309501647949,0.36815503239631653,-0.1120518296957016,0.9999635815620422,0.48229891061782837,0.3831503093242645,-0.1367896944284439,0.9999138116836548,0.5917514562606812,0.6732132434844971,0.005972028244286776,0.9945878386497498,0.5173141956329346,0.6815082430839539,-0.005691054742783308,0.9935396909713745
C,0.547834038734436,0.29192090034484863,-0.37575674057006836,0.9999023079872131,0.6040456295013428,0.3682236969470978,-0.11121058464050293,0.9999648332595825,0.4823066294193268,0.3831399381160736,-0.13654887676239014,0.999919056892395,0.5917697548866272,0.6730704307556152,0.007333759684115648,0.9948984384536743,0.517309308052063,0.6809535026550293,-0.007055532652884722,0.9939072132110596
C,0.5480199456214905,0.2912174165248871,-0.3909899592399597,0.9999130368232727,0.6042593717575073,0.3693957030773163,-0.12612228095531464,0.9999639391899109,0.4823645353317261,0.3832762539386749,-0.16196276247501373,0.9999289512634277,0.5917723774909973,0.672684907913208,0.0087099839001894,0.9953484535217285,0.5173391699790955,0.6799360513687134,-0.008440378122031689,0.9945343136787415
C,0.5479775667190552,0.289387583732605,-0.39136460423469543,0.9999231696128845,0.6042544841766357,0.3695599436759949,-0.12083674967288971,0.999963104724884,0.48240238428115845,0.3831220865249634,-0.16096936166286469,0.9999372959136963,0.5911455750465393,0.6720254421234131,0.009893808513879776,0.9957774877548218,0.5173792839050293,0.6796455979347229,-0.009647971950471401,0.9951208829879761
C,0.5480958819389343,0.2870529592037201,-0.4208562970161438,0.9999299645423889,0.6042472720146179,0.3694804310798645,-0.13354122638702393,0.999962329864502,0.4824090003967285,0.38296064734458923,-0.18194939196109772,0.9999432563781738,0.590737521648407,0.6711011528968811,0.010608680546283722,0.9961971640586853,0.5173447132110596,0.6791682243347168,-0.010366860777139664,0.9956135749816895
C,0.5479875802993774,0.2843950092792511,-0.4183126389980316,0.9999332427978516,0.6043877601623535,0.36947447061538696,-0.13570396602153778,0.9999616742134094,0.4824513792991638,0.3829486072063446,-0.17905700206756592,0.9999459385871887,0.5906888842582703,0.6710924506187439,0.010607807897031307,0.9963741302490234,0.517331063747406,0.6791847348213196,-0.010371320880949497,0.9958251714706421
C,0.5479294061660767,0.28184908628463745,-0.42664453387260437,0.9999374747276306,0.6043099761009216,0.3694777190685272,-0.13904142379760742,0.9999601244926453,0.482472687959671,0.3827578127384186,-0.18065854907035828,0.9999502301216125,0.5903913974761963,0.6705282926559448,0.010907688178122044,0.9966906309127808,0.5173412561416626,0.6787911653518677,-0.010689339600503445,0.9961766600608826
C,0.5482698678970337,0.28196218609809875,-0.4283394515514374,0.9999437928199768,0.6041977405548096,0.36949384212493896,-0.14295318722724915,0.9999619126319885,0.4825074374675751,0.3823220431804657,-0.1837461143732071,0.999954342842102,0.5900790691375732,0.6693037152290344,0.01122990995645523,0.9969594478607178,0.5172906517982483,0.677197277545929,-0.011008991859853268,0.9964797496795654
C,0.5484371781349182,0.28120696544647217,-0.34398165345191956,0.9999456405639648,0.604177713394165,0.36945465207099915,-0.09445623308420181,0.9999628663063049,0.4830341935157776,0.3806650638580322,-0.11231035739183426,0.9999539256095886,0.5910993814468384,0.6677736639976501,0.007147194817662239,0.9969591498374939,0.5172995328903198,0.6752297282218933,-0.006895021069794893,0.9965640306472778
C,0.5484144687652588,0.2779068350791931,-0.3274405002593994,0.9999499320983887,0.6043092012405396,0.36996662616729736,-0.0771457776427269,0.9999639391899109,0.483042448759079,0.3808371126651764,-0.08358844369649887,0.9999322295188904,0.5920180678367615,0.668274462223053,0.004884697962552309,0.9970590472221375,0.5178062915802002,0.6773838996887207,-0.004478893242776394,0.9963231682777405
C,0.5484130382537842,0.27674534916877747,-0.40425220131874084,0.9999338984489441,0.6043784618377686,0.37030118703842163,-0.122793048620224,0.9999461770057678,0.4830881655216217,0.3811786472797394,-0.11405239999294281,0.999911367893219,0.5915091037750244,0.669611394405365,0.0022982212249189615,0.9963942766189575,0.5179722905158997,0.6805406212806702,-0.0019274228252470493,0.9955093860626221
C,0.5484135746955872,0.27465540170669556,-0.3878909945487976,0.9999194145202637,0.6039950847625732,0.3693884015083313,-0.10351314395666122,0.9999308586120605,0.483362078666687,0.37925583124160767,-0.10704902559518814,0.9998947978019714,0.5906189680099487,0.6691824197769165,0.0011909406166523695,0.9954874515533447,0.5179699063301086,0.6796687841415405,-0.0008259598980657756,0.9946836829185486
C,0.5484268665313721,0.2730729281902313,-0.46414825320243835,0.9999037981033325,0.605577826499939,0.36728614568710327,-0.16449493169784546,0.9999127388000488,0.4834711253643036,0.37633880972862244,-0.16683824360370636,0.9998900890350342,0.5897656679153442,0.6683824062347412,0.0005930796032771468,0.9949464797973633,0.5176935791969299,0.6779223084449768,-0.0002692249254323542,0.9941961765289307
C,0.5491865873336792,0.2732190489768982,-0.4685046374797821,0.9999067783355713,0.6059823036193848,0.36454635858535767,-0.1618770956993103,0.9999194741249084,0.4834809899330139,0.37496325373649597,-0.16812485456466675,0.9998982548713684,0.5896132588386536,0.6673749089241028,0.0006225929828360677,0.9949589967727661,0.5176665186882019,0.6770375967025757,-0.00029869473655708134,0.9940792322158813
C,0.5494987964630127,0.2733137309551239,-0.48286664485931396,0.999907910823822,0.6065020561218262,0.36425259709358215,-0.17344123125076294,0.9999236464500427,0.4834844172000885,0.3746149241924286,-0.17926092445850372,0.9999024868011475,0.5896120667457581,0.6674453616142273,0.0006946651265025139,0.9949240684509277,0.517665445804596,0.6769991517066956,-0.00037395936669781804,0.9940774440765381
C,0.5494633316993713,0.2739884555339813,-0.46028104424476624,0.9999080896377563,0.6073625683784485,0.36416852474212646,-0.1626468151807785,0.9999279975891113,0.4835151433944702,0.3746604323387146,-0.16188310086727142,0.9999091029167175,0.5896303057670593,0.6674027442932129,0.00032140768598765135,0.9947861433029175,0.5176697969436646,0.6769782900810242,4.4631760829361156e-06,0.9939008355140686
C,0.549403965473175,0.2776997685432434,-0.45675578713417053,0.9999096393585205,0.6073815822601318,0.36483415961265564,-0.15762333571910858,0.9999326467514038,0.48351308703422546,0.3755080997943878,-0.14905555546283722,0.9999163150787354,0.5896068215370178,0.6673279404640198,0.00034831365337595344,0.9948912262916565,0.5176112651824951,0.676766574382782,-2.852074430848006e-05,0.9940403699874878
C,0.5492987632751465,0.2817189395427704,-0.45861735939979553,0.9999090433120728,0.6074748635292053,0.36622217297554016,-0.14816021919250488,0.9999380707740784,0.48382943868637085,0.37600967288017273,-0.14317147433757782,0.9999222755432129,0.5892665386199951,0.6645963191986084,0.0017985986778512597,0.9949978590011597,0.5175588130950928,0.6741118431091309,-0.0014947348972782493,0.994202196598053
C,0.5492883324623108,0.28388074040412903,-0.46890756487846375,0.9999071955680847,0.6075477004051208,0.367229700088501,-0.14873775839805603,0.9999403357505798,0.48384660482406616,0.37656331062316895,-0.14414717257022858,0.9999255537986755,0.5891403555870056,0.6639353036880493,0.001801217207685113,0.9949986338615417,0.5173959732055664,0.6733970046043396,-0.0014974548248574138,0.9942700266838074
C,0.5492576956748962,0.28530213236808777,-0.46872425079345703,0.9999054074287415,0.6075618267059326,0.36879321932792664,-0.15061785280704498,0.9999452829360962,0.4838317632675171,0.37738901376724243,-0.14721451699733734,0.9999289512634277,0.5891284942626953,0.6639372706413269,0.001903001801110804,0.9950912594795227,0.517309844493866,0.6736263632774353,-0.0015992263797670603,0.9943915009498596
C,0.5491752028465271,0.28526872396469116,-0.46622908115386963,0.999908447265625,0.6078662872314453,0.3700401782989502,-0.1505744904279709,0.9999497532844543,0.4838730990886688,0.37764522433280945,-0.14488624036312103,0.9999306797981262,0.5891281366348267,0.6639649868011475,0.0016985427355393767,0.9952957630157471,0.5172894597053528,0.6739928126335144,-0.0013924441300332546,0.994546115398407
C,0.5492732524871826,0.28528133034706116,-0.4364619255065918,0.9999101161956787,0.607817530632019,0.3701454997062683,-0.13319432735443115,0.9999534487724304,0.4839072823524475,0.37747326493263245,-0.12272262573242188,0.9999340176582336,0.5891165733337402,0.6634275913238525,0.0011244076304137707,0.9952908754348755,0.5172815918922424,0.6735398769378662,-0.0008074322249740362,0.9945856928825378
C,0.5498721599578857,0.2850863039493561,-0.41569289565086365,0.9999085664749146,0.6075751781463623,0.3700704574584961,-0.11841131746768951,0.99995356798172,0.48394542932510376,0.3774757981300354,-0.11460832506418228,0.9999343156814575,0.5891582369804382,0.6634343266487122,0.0011575259268283844,0.9952737092971802,0.5173656940460205,0.6735418438911438,-0.0008360351785086095,0.994573175907135
C,0.5503599047660828,0.2839567959308624,-0.42518746852874756,0.9999049305915833,0.6062703132629395,0.36930593848228455,-0.12505781650543213,0.9999516010284424,0.48401308059692383,0.37813034653663635,-0.12477275729179382,0.9999276399612427,0.5895165205001831,0.664577841758728,0.0009818103862926364,0.995241105556488,0.5181920528411865,0.6745004057884216,-0.0006440517026931047,0.9944801926612854
C,0.5507051944732666,0.2833026945590973,-0.4293469488620758,0.999896228313446,0.6061379909515381,0.3691786527633667,-0.12531323730945587,0.9999489188194275,0.4840141534805298,0.37940165400505066,-0.13097986578941345,0.9999234080314636,0.5897747874259949,0.6661834120750427,0.0008655780111439526,0.9950950145721436,0.5184451341629028,0.6771557331085205,-0.0005254729185253382,0.994258463382721
C,0.5508062243461609,0.2798600494861603,-0.4319242537021637,0.9998914003372192,0.6061069965362549,0.3692000210285187,-0.13364733755588531,0.9999483227729797,0.48394525051116943,0.38080769777297974,-0.14204512536525726,0.999915361404419,0.5905581712722778,0.6694993376731873,0.0009676555637270212,0.9950971603393555,0.5186899304389954,0.6802864670753479,-0.0006247761193662882,0.9940401911735535
C,0.5508415699005127,0.2763946056365967,-0.38563671708106995,0.9998878240585327,0.6058579683303833,0.369187593460083,-0.11656037718057632,0.9999414086341858,0.48397842049598694,0.38074561953544617,-0.12560850381851196,0.9998807311058044,0.5907775163650513,0.6708815097808838,0.0014055126812309027,0.9952239394187927,0.5194981694221497,0.6817139983177185,-0.0010286614997312427,0.9935992360115051
C,0.550410270690918,0.27135464549064636,-0.3201788365840912,0.9999033808708191,0.6065138578414917,0.3692638874053955,-0.07708397507667542,0.9999458193778992,0.48396527767181396,0.37977904081344604,-0.09143206477165222,0.9998895525932312,0.5925357341766357,0.671933650970459,0.0045782108791172504,0.9957706928253174,0.5194408893585205,0.6811051368713379,-0.004161494318395853,0.9942442178726196
C,0.5503217577934265,0.26892316341400146,-0.3417804539203644,0.9999107122421265,0.6065628528594971,0.3692105710506439,-0.08717348426580429,0.9999484419822693,0.4840303659439087,0.37893518805503845,-0.10342547297477722,0.9998971223831177,0.5931675434112549,0.6718809008598328,0.005694807041436434,0.9960329532623291,0.5194352269172668,0.6802180409431458,-0.005328467581421137,0.9946253299713135
C,0.5502385497093201,0.26612168550491333,-0.3470219373703003,0.9999219179153442,0.6066917181015015,0.3689958155155182,-0.08654208481311798,0.9999526143074036,0.48416459560394287,0.3782573938369751,-0.12091216444969177,0.9999105334281921,0.5936621427536011,0.671334981918335,0.006382055580615997,0.996454656124115,0.5194624662399292,0.6790184378623962,-0.006075419019907713,0.9952738881111145
C,0.5502761602401733,0.2642906904220581,-0.37386268377304077,0.9999300837516785,0.6066380739212036,0.3693806827068329,-0.1041644960641861,0.9999526739120483,0.48422157764434814,0.3781745433807373,-0.14924587309360504,0.9999212026596069,0.5937715768814087,0.6692506670951843,0.007905240170657635,0.9967274069786072,0.5195749998092651,0.6781399846076965,-0.007642483338713646,0.9957629442214966
C,0.5503661632537842,0.2636449933052063,-0.3712160885334015,0.9999376535415649,0.6065890789031982,0.36944934725761414,-0.10634113103151321,0.9999529123306274,0.4842401146888733,0.37810373306274414,-0.14582879841327667,0.9999300241470337,0.5937508344650269,0.6681775450706482,0.008073345758020878,0.9969148635864258,0.5197250843048096,0.6776115298271179,-0.007830255664885044,0.9961608648300171
C,0.5503497123718262,0.2631525695323944,-0.37860167026519775,0.999940812587738,0.6066755056381226,0.3696229159832001,-0.11556755006313324,0.9999522566795349,0.4843153953552246,0.37796592712402344,-0.15437790751457214,0.9999337196350098,0.5937413573265076,0.6677207350730896,0.008240173570811749,0.9970082640647888,0.5197915434837341,0.6771262884140015,-0.008012409321963787,0.996343195438385
C,0.5501723289489746,0.26221799850463867,-0.3712148368358612,0.9999465346336365,0.6067785620689392,0.36995479464530945,-0.11752960085868835,0.9999518394470215,0.48440492153167725,0.37806642055511475,-0.15339405834674835,0.9999392032623291,0.5936143398284912,0.6675357222557068,0.008526469580829144,0.9971753358840942,0.5198083519935608,0.67689049243927,-0.008304997347295284,0.9966151118278503
C,0.549892783164978,0.26190462708473206,-0.3692694902420044,0.9999517202377319,0.6067380905151367,0.3704283833503723,-0.11583517491817474,0.9999518990516663,0.48441198468208313,0.37863385677337646,-0.1497291475534439,0.9999434947967529,0.5933262705802917,0.6675602793693542,0.008369511924684048,0.9972968697547913,0.5198020935058594,0.676889181137085,-0.008153468370437622,0.9968509078025818
C,0.5493211150169373,0.2619287371635437,-0.3797272741794586,0.9999569058418274,0.6066005229949951,0.37051376700401306,-0.12234926223754883,0.999954104423523,0.4845264256000519,0.3787188231945038,-0.15046292543411255,0.9999481439590454,0.593085527420044,0.6676323413848877,0.008209645748138428,0.9974281787872314,0.5197532176971436,0.6765246987342834,-0.00799452792853117,0.9970667362213135
C,0.5489732027053833,0.26191380620002747,-0.38087522983551025,0.9999592304229736,0.6062455773353577,0.3705798387527466,-0.12156704068183899,0.9999557137489319,0.48455965518951416,0.3787088394165039,-0.15024955570697784,0.9999501705169678,0.5930348634719849,0.6671850085258484,0.00795347336679697,0.9974907040596008,0.5197089910507202,0.67493736743927,-0.007737686857581139,0.9971646070480347
C,0.5485609173774719,0.26196345686912537,-0.34380269050598145,0.9999616146087646,0.6059715747833252,0.3705180585384369,-0.09946303069591522,0.9999583959579468,0.48454201221466064,0.37902915477752686,-0.11017632484436035,0.9999496936798096,0.5932034254074097,0.6671752333641052,0.005776774138212204,0.9974710941314697,0.5196327567100525,0.6748659610748291,-0.005536075681447983,0.9971807599067688
C,0.5479708909988403,0.2618947923183441,-0.3464425206184387,0.9999647736549377,0.6058468222618103,0.3708327114582062,-0.09417717903852463,0.9999595284461975,0.48449331521987915,0.379902720451355,-0.09752140194177628,0.9999335408210754,0.5927337408065796,0.6673960089683533,0.0035812652204185724,0.9975221157073975,0.5196555256843567,0.6767401099205017,-0.00322071579284966,0.9969566464424133
