right_knee_angle,left_knee_angle
129.45017277118163,92.6773440988272
129.70099952398678,92.69832084917468
129.8926118432831,92.542352391513
128.63189636737033,91.70651714607438
127.28869592002803,90.71750892932714
126.60020168291678,90.2040147442356
125.83283212412226,88.62304578198011
125.47909700212908,87.5260919348872
124.54398979748072,86.60915552844173
122.49732959015748,84.07994887995174
121.7107869890801,83.55497169522795
120.82076157339588,82.05698769661802
120.10939128487053,81.10656194167042
120.05740364371982,80.70937205239551
119.9812573442725,80.27619334520224
119.6644696015475,80.2045873150375
119.6417745717362,80.28978666425581
119.7039178091528,80.31447320980627
119.92426369994158,80.31503428975626
120.2156286072726,80.292951533694
120.25904903671554,80.27913884600133
120.44104124815388,81.41461990680328
122.43067155001684,83.48826044634176
123.66492597318056,85.42176372594379
124.56257997596342,86.27141790014585
125.61461088919272,87.24714883739041
125.8059237935282,87.59710905078055
126.56132749912322,88.58544867958499
126.76344875770997,88.91161785532368
127.76428015272865,89.72989851246678
127.80493257109322,90.04957546386092
127.91804670282748,90.46232206415536
128.05853845561995,90.46167859914192
127.99266540923438,90.47339296325592
127.80765965203564,90.5157240863494
126.54198631526012,89.85277399354335
125.4325717782422,89.1174646670983
124.95195557902898,87.33185821418587
124.15091796965253,85.57956841146617
123.8677040308434,85.02314779968738
123.2576146971326,84.44681269769826
123.12159844708756,84.25214348549108
121.21752376285812,83.41645363554615
120.52291347183196,82.73577917519766
120.40153549898989,82.48115433929749
120.1258962082232,81.76205790558284
120.18349528401797,81.39534152074557
119.97925901377612,80.77084284036756
119.947694714572,80.6930844105898
119.9648040084312,80.5791874427252
120.12960976289747,80.48161995485171
120.60426483694866,80.36222803167618
120.89232742023904,80.32500166486335
121.53026843618817,80.3687682113172
121.8081228929572,80.4554062446782
124.18923152772646,83.81272756421583
124.478307788695,84.65180048485901
125.56014728157362,86.2472097422749
125.63675387273852,86.52220623954231
126.39632216316306,87.4857538758089
127.016227985713,87.83317406866904
127.2500683171734,87.88476116980637
127.21606388303069,87.8639291031117
127.1401669736644,87.81775180077304
127.10868389631014,87.78189411230413
126.64260325977492,87.7474542085303
126.48371576066694,87.726951626623
124.87048132815625,87.2244453061654
123.68742297552876,85.1860367604017
122.92547940093532,83.22027069705075
122.40138448634468,82.46065535628668
121.496167670027,81.2402433001442
121.0664638289833,80.32940562589862
120.56068558110826,79.91154909165579
119.23979874340924,78.57951791862249
118.68699874204418,77.9656781726266
117.96882008851811,77.01497808646988
117.7813956532633,76.82824512078966
117.63851609600788,76.60889336274805
117.61298123547422,76.54953318295776
117.58067664271778,76.57299900432555
117.75969580914682,76.6761202236895
117.96687252469007,76.90445428782186
118.21450797269252,77.06208670066687
118.93995577639268,77.84025063071253
119.315803143731,78.28364599099537
120.1161905310417,80.26558468264975
120.39219985449398,81.25422469645373
122.89970454452254,83.87156829799258
123.83749637474752,84.90276448436013
124.2382474022276,85.00495066669286
124.48888298474073,85.06301040007477
124.4978974359912,85.03114299641936
124.29913392727444,84.75070386272739
123.83520414809163,84.34588310959458
123.30123118688562,83.81698218561715
122.94186035320531,83.48840712524819
122.08435977048433,82.67635656670653
121.71123023700528,82.3172755034261
121.10472406072331,80.71801801110426
120.8564190437038,80.00935255058526
120.05712320606864,78.18153310256987
119.74750764830836,77.84789528930914
119.02734315120732,77.52467181834203
118.50927802086858,77.28736553092949
117.97440682533204,76.89138487370823
117.6536850407742,76.58269996863116
117.06209060623974,76.1183611623834
116.7963617504602,76.00533432790105
116.67920683663584,76.18187844649438
116.64850899358665,76.3345859959887
116.70855500089895,76.67447853559932
116.73767465384935,76.76951645409703
116.92792888679742,76.94434812763049
117.25993400709044,78.08625132287656
117.56312054396076,79.08564392775908
118.51702310059537,80.28925532573582
119.80742174729924,82.09455940111786
120.1931229294898,82.77062534958446
121.00282717266796,83.58170212597331
121.3344819214552,83.76708097646828
123.13138651473022,84.63250987939806
123.28545093738202,84.65693316667527
123.3758231924223,84.62686392355877
123.3058444737191,84.42707071197744
123.204808008776,84.19917528065676
122.98948210601756,84.13561864676917
121.96641306030244,82.95027597731186
121.42244579899992,82.28149683555432
120.70060208982778,80.62182295327618
120.44444703700356,80.02667251870356
119.60399730504768,78.09229973429493
119.37659768946614,77.76732165672468
118.8735683749623,77.34426080118008
118.42291900157004,76.86995377960123
117.89061131350844,76.49034732783034
117.70064972259048,76.23862736639143
117.3269422545542,76.0111351706739
117.1110369449372,76.0154100299491
116.86989191888514,75.94392158100143
116.84886647702088,75.93172079446397
117.1402308359527,75.9967141498604
117.1938249275535,76.02997871767502
117.18658083017311,76.46190107162238
117.52856722138048,77.79665492708327
117.60869956317968,78.10264734116568
118.62046154167145,79.64783178606802
119.80069695558106,81.7398373012604
120.69421788824216,82.89359728171551
121.17554896972356,83.30244060711362
121.84951854245035,83.70290695614128
122.07678864411338,83.8853480450368
122.16719234675432,84.15625858754198
122.1472506459996,84.25106842967017
121.97237760596394,84.10685743112494
121.91719954111574,84.06618942162089
121.67742616824634,83.32384962402385
121.27912348462962,82.92891125550894
120.81484010061484,82.49598938741785
120.44448739081326,81.37963290836859
119.59408727126625,78.61165119610942
119.19170880825462,77.68246443698524
118.69062773555665,76.57646692523299
118.48092506528522,76.182778157765
118.16760135141078,75.89438129356361
118.0598008966787,75.78578632871294
117.6930328979056,75.62546604923604
117.5916445316295,75.58058552789099
117.43860532929536,75.4996270877933
117.41365500440418,75.47705661575056
117.40956741061052,75.46188661024176
117.41561891080494,75.47405547349186
117.62282588376812,75.81512023535024
117.75300518472918,76.04000238158211
119.47975582106062,78.85282810936363
119.81519589387791,79.23429623337317
121.07296776607276,81.25473748662556
122.20516017599294,81.89014170683043
122.56468431346217,82.1990111430434
123.04344663391184,82.46611442495693
123.41602879747784,83.08701151915176
123.58651527932857,83.49600520486213
123.9531885990754,83.92061128224468
124.08805257089472,84.01976259737633
124.09144133142011,83.99568510199343
124.07486068521402,83.97809751453376
123.29922760153786,83.73023769795199
122.2956410476698,82.18527168690808
121.29880468383638,80.89540535024936
120.66406291617412,79.83961455583322
119.98391226368445,78.62406540180069
119.8050660310551,78.24396379209244
119.22147141577406,78.01279254524405
118.94346874749124,77.93263021350977
117.55482434030822,76.54846875390852
117.4540464335127,76.17549589195066
117.21295620865452,75.07567222138233
117.08499424381918,74.85905971840711
116.99997300308422,74.82712694838494
116.99970374490756,74.89394009428923
117.19255602446869,75.04656424239222
117.32281866354096,75.09368468192051
117.4998950688062,75.45448639334093
117.5576601665999,75.65820482623812
117.88386713880178,76.55811768675213
117.99369897285786,76.85165530757193
119.16890152093735,78.03141260594077
120.40073691868004,79.95184008023902
121.68293565198144,81.20067596405761
122.46550525916273,82.07203318788154
123.15962744871848,82.66471237688282
123.2594497927715,82.82366187171081
123.34127834849554,82.97499570681754
122.9549169142287,82.92530670085763
122.70666966394217,82.82199317706154
122.24799180711992,82.00741629413342
122.0432991587434,81.54603199720958
121.20760105582828,79.87941698606376
120.9932379232336,79.5875998760151
120.33515015558012,78.64985217689328
119.89176090601865,77.78431551625434
119.56411523378654,77.02985271281263
119.05500437735196,76.62031753624905
118.46265115039688,75.9435127465209
118.22755594287676,75.64318727957539
117.49512050494728,75.0491685605683
117.25451301836468,74.99599704119917
116.23610217913928,74.95045425891853
116.0279024509839,75.0062002364712
116.0880355070909,75.26208208051834
116.40873253991428,75.40515641960752
116.52877634784848,75.44457451818172
116.4966764028786,76.03422696048801
117.11611192524704,77.69579171653022
117.697431587583,79.19194347031566
118.41013091726248,80.83565953717513
119.4869595231583,82.45100386414198
119.87535488977836,82.80054279836123
120.60013739296964,82.7696075219872
120.9056771595751,82.60818348980241
121.7324673622742,82.70354193820688
122.01986332236196,82.62504190951366
122.10396202279938,82.574562854835
122.09216626482764,82.49133090170956
122.0748623821089,82.39420654507059
121.96184647285898,82.06303511398147
121.08415523781456,80.13081922704147
120.586660201695,79.31736488340498
119.8462872223725,77.9694042343942
119.57105068544394,77.49779764743509
119.23389309824016,76.60119892248044
119.16064801321085,76.34989173014326
118.40447839186186,75.36764212729888
117.02925426019075,74.71882489005571
115.99013899555558,74.6167726628884
115.61950169130012,74.49939033237403
115.54037985731668,74.33338537461493
115.57430347892472,74.2851107916468
115.76446727090726,74.20685045544559
115.85589393904051,74.17954511567912
115.94400487150588,74.34085403668153
116.10460493896524,75.05072332791003
116.21429217855852,75.43684427929621
116.93353737953666,76.60604168426168
117.30752131335234,76.79208396294631
117.79525028554868,78.61232483402463
117.91212937898948,79.0434322715045
120.03022490511437,80.46450509607293
120.50854849285447,81.06744401767877
121.08362074919668,81.46763737072183
121.50235140222811,81.59255652968025
121.90750348720532,81.66805725850122
121.9651063176028,81.64170091490602
122.23564517421246,81.67279261955505
122.35585868960976,81.68675385478822
122.10955932722636,81.3797398770157
122.03540700281216,81.27520716143938
121.04590381284882,80.82680007643317
120.43186888712052,80.17070833027834
119.73711505910788,79.60768180619422
119.13108082332352,78.37044240921433
118.2862344366282,77.02683264684893
118.02771541928738,76.51548202872675
117.6131591826719,76.18055694857738
117.43243842275216,76.12316891069918
117.18585136311587,75.99619133100393
117.09810238187237,75.93433330182494
116.81560817619842,75.61108286506334
116.52478865663792,75.37993128018721
116.39766413099925,75.26423848560243
116.27970146414953,75.34412270304276
116.22867019194616,75.44158312908941
116.18393171821606,75.59659185362514
116.4810760534161,76.44671583259549
116.89638471169954,78.08621032496377
117.06466542044043,78.67767386477853
117.79886288313554,79.40286538384412
118.15778659180712,79.64678996416356
119.78853625768824,80.29372807312976
120.517560547247,81.2566270756813
120.85935990393762,81.64047795220999
121.11205206278116,81.79850297012257
121.16283368747897,81.81632493980828
121.15183861676208,81.71558175789092
120.88198618297844,81.64153901234067
120.57361479093488,81.52911124687573
120.0763282021675,80.83171386067228
119.10542303503448,78.81169928341733
118.7330709051054,78.08711298177609
118.34907366053204,76.92322956248502
118.22630202544138,76.40778687199919
117.94774943546749,75.67455148857223
117.83095595265384,75.54360935297069
116.94506425167116,75.0263687318675
116.32172842359014,74.55267351433862
115.75657693249345,74.42560478456922
115.5244346580682,74.40656562009323
115.19890303420038,74.4386010473979
115.10457418082748,74.4658161838925
115.07319410325502,74.46638264206874
115.1077725574915,74.43419666245055
115.0897362017187,74.39912676562325
115.07954735726956,74.38694320040105
115.11076849655656,74.62313759232534
115.48105787812048,75.1499603260422
115.97495539853892,75.70842567344768
117.70888666830164,77.8599916866501
119.564407090063,80.30942400761307
119.99681883382324,80.91107682536368
120.70620325115408,81.85141799566185
120.87058286574918,82.02593710827041
121.32487449736882,82.43398212812771
121.36543210467752,82.41229309594698
121.28312516571108,82.27505546570484
121.14625156261224,82.26231683878169
120.95418614103288,82.21502533888415
120.5571913888788,81.84479463198967
119.90730469424486,80.97655581460393
119.64074184442352,80.60053540907872
118.96432015941144,78.73350036332866
118.61205507070338,77.80794769409682
117.6970421338576,76.16315092811817
117.56188308789564,75.81032779237839
116.80334599360904,74.94787869327803
116.06128164397488,74.08263317277833
115.5708120274663,73.7051529533797
114.67470593245484,73.385526826126
114.04590896209096,73.2059633163793
113.89809957960122,73.21607606837082
113.84802640338592,73.30380175926463
113.86558511637612,73.33201496541173
114.2466308335194,73.22022023821435
114.37240626048452,73.19610507352715
115.03564358525291,73.81260826014577
115.96282933106488,74.56165380280433
116.82818477434722,75.38544509251564
117.32178995702208,76.68395776998729
118.31755564319334,77.77216085322762
118.70766120544204,78.10236337577388
119.7522770831314,79.79436878577499
120.0078109753691,80.56205591570834
120.62121702612036,81.23114866682646
120.77670305099456,81.34378735663316
120.75995320742872,81.5658703768239
120.73381260725714,81.52326363038495
120.709285207099,81.50365073162209
120.5071371510085,81.1191729821526
119.8965135191564,80.32230251922107
119.5805756172964,79.99930521394054
119.03916545407996,78.50052004288477
118.8328080304004,77.85862103044181
118.1992014255955,76.11840117519483
117.92429509548704,75.80259941843751
117.15002865724924,74.55969931072137
116.44428315523564,74.19369609927847
116.04215997386984,73.9668369716229
115.49739942010892,73.85058299393954
115.0238315595426,73.61629844869192
114.9282550457056,73.57208569024792
114.8439940405054,73.57915008108505
114.83671293690789,73.60548821124586
114.87518309327636,73.52672124565208
114.89660074372898,73.45641043309779
114.87465573955473,73.53922530506497
115.07155342601776,73.68802114050102
115.31272404053496,73.86232183957806
116.12230685119287,75.83245777360341
117.4839503790152,77.62657871080872
118.08797822304616,78.19670258198397
119.1694280210438,79.3360855152542
119.63126822409336,79.66537051752537
120.59267557009107,80.77154482696915
120.81083960414416,80.77090551914327
121.77032174144938,81.95550814555669
121.9201625211274,81.96593346855786
122.00887819920987,81.87722270888733
121.99746816941862,81.77477802964427
121.84747831415233,81.5915852300225
121.76912247300068,81.5018751340946
120.95663712788482,80.08557308729904
120.50592590697649,79.32285508840901
119.57889534131743,76.96776228515738
119.30837678276713,76.65294241855005
118.97933414287571,75.28574189415994
118.53026340759747,74.84159363616342
118.0679408952337,74.42179645779707
116.31065387003312,73.31542596841335
114.58993998177684,72.61687575043358
114.2507066673173,72.41654765155138
113.8723290983878,72.13149365227903
113.77890986535864,72.09993184096543
113.64195358951063,72.13436656111
113.67608388569133,72.18105868874682
114.0770059074492,72.27148850155682
114.05976574299224,72.30858013393001
114.0538645496039,72.37392897906186
114.25416846246377,72.60884504549536
114.96638782644686,73.42049598816783
115.65861790792088,74.28139173781008
118.0156559468194,77.26524740603054
120.66073997007084,80.18742854771536
121.09487596221632,81.0081253734033
122.17308108084931,82.31962279491977
122.42324318710844,82.84741425389508
123.44492319871536,83.847320259733
123.56364552597844,83.74927149155592
124.34557108283153,84.83525217681222
124.5716478401216,84.41014203783236
124.65984835129213,84.22267776739277
124.64283513066474,83.82675855599351
124.49040548993524,83.78287031173623
124.23201217443405,83.70298789115918
123.37397347383131,81.91657188785634
121.98072949822216,79.39686456714614
121.47599209664432,78.67290315755642
120.6196721309936,77.06465175450572
120.23773087586072,76.45874533300842
119.63595009888223,75.65478005547955
119.39754893523988,75.38397367146558
117.43419195496014,75.00382891708992
116.6466880821693,74.62081528368309
116.1462168369967,74.47597377536808
115.4493269037028,74.59885352250043
114.6430031774845,74.48283592355153
114.4634369388479,74.36274840247539
114.63002024825492,74.29813487008063
114.69835487320096,74.29473931546462
114.8244028518888,74.38560942179433
114.8845779808685,74.41689473176743
115.15008603789052,74.37583063288471
115.12582588790768,74.61594335147515
115.09454779193965,74.8954937671054
116.9819256951778,76.84644902850759
117.75382370718796,78.43955369176804
118.3535462442788,79.90131570456242
119.27484043999512,80.74086072092437
120.48151594503912,82.02825944865127
120.79435372049298,82.32039251334638
121.526143757492,83.33740975402486
121.82710334138768,83.5577971267019
122.20967355546816,83.43271740294297
122.38669047098068,83.34453307448942
122.35499864447344,83.20834581464922
122.1972611065512,83.16349391918158
121.9472947506467,83.07064139454215
120.7376588044344,80.4432115473441
120.24663578385044,78.46779181336429
119.75465744701113,77.0539249758187
119.4810951546764,76.28001875833161
118.8029443534908,75.14305338891465
118.47809871802328,74.79868987588243
116.39839703192732,74.29235109609904
115.42318931676871,74.23467719561351
114.02261711739663,74.12348808772947
113.82159446563443,74.02741435913599
113.80137862592888,73.98341603807697
113.74930765274868,73.8368650252506
113.74117494992828,73.75531078879992
114.1069559617826,73.93860373032514
114.20173633230488,73.95952574823892
114.29500731678058,74.04524558236393
114.69074227569205,74.20923403658799
115.4202618037844,74.57967503857242
116.14288673297396,75.10760230198451
118.75606793215287,79.4330363729299
119.72716809010572,80.82898563880333
120.19212287710934,81.66401082847737
120.72728905752976,82.4048672506826
121.6229142975474,83.2137900371571
121.88086032447087,83.29078223221674
122.35058682467232,83.11912090888808
122.4604853025722,82.9620842570579
122.41796154398976,82.67333433210062
122.39790750234576,82.5486094675713
122.07458331796028,81.65463481834911
121.64288533186718,81.07999398312637
121.17133284708112,80.51042761717277
120.4805631717328,78.06479201784543
119.70950129802031,75.67066408794331
119.53896198604664,75.04425355065119
118.46538980318076,74.1316855410276
117.89429312715647,73.84521233296915
116.7175327851941,73.07781732405573
116.46906031395515,73.05224883962731
114.31505842729923,71.7027385574449
113.85531688433964,71.84012913161177
113.65038044879714,71.7883190769326
113.6953339180556,71.77214944002431
113.8018704977856,71.80914685926574
113.8685287091406,71.82701075590555
114.45692583088416,71.87029739393854
114.77318198876996,71.90382958793784
115.36201635255836,72.03859733968905
115.55463419554988,72.06695822789193
116.37370819828544,73.92890543809348
117.2791757841841,76.24132667502685
117.86378308799834,78.29494923915193
119.97218964315783,81.29597757918808
121.50463023267989,83.06272511779261
121.96065073649883,83.73475608752217
122.5111875611066,84.15458583429404
123.08067585237735,84.18729204743957
123.69498763000624,84.57541585260144
123.75327292767062,84.36540193146686
123.75773715714692,84.10006668983002
123.67641496124784,83.88409753619393
123.54577098185273,83.65770614293979
123.12484619962989,82.55743072979985
122.76489588298524,81.9080851458091
122.32300607248766,81.14719739690646
121.57921569569292,78.22243393401652
120.3025222029311,75.85704012085603
119.889925199096,75.27777503416557
118.4041575583467,74.72028933531098
118.08785462026918,74.28256256187461
116.35934237424924,72.59232780784953
116.31367334164696,72.1928066505003
114.8154436796705,71.27549225402865
113.96501601490496,71.29298144925065
113.77684541531724,71.58376406761138
114.53560535890615,71.69489735833322
114.80852569120182,71.8443228291962
115.098609342526,72.09969110210847
115.13605136433034,72.21290466943378
115.15418625744664,72.33969467955974
115.17235511683398,72.39745786946501
115.37796601284842,73.45322010303084
115.45470630687292,74.1016601810985
117.05928700157602,77.26931372107542
117.29734976781768,77.78457298273209
119.98573262366516,80.3759210103694
121.17733505312025,81.72901143100486
121.18458297753932,81.92463973560292
121.54461345402092,82.65021904485573
121.94502004124116,83.20544115759147
122.18546972499284,83.85878325470489
122.24980416645444,84.18337955825422
122.1741739794463,84.49042743606034
122.10175012614296,84.53489216231013
121.94624781156176,84.45029372997314
121.85608027006248,84.31444384741846
120.73003951624852,83.36959236727482
120.4657513202802,83.10809662247227
119.03336556037372,78.9686389161965
118.22311636429735,77.10534015474546
118.0593616510537,76.7174884128422
117.64998488713354,76.14938212542715
117.16743075742906,75.30686988180112
116.58998648501417,74.42184353176867
115.32871732701454,73.79637759994974
114.56422241457736,72.90824294202493
114.53216955372528,72.82880774367383
114.5074491685196,72.80788515798103
114.47262360265594,72.78967905503453
114.48896235468962,72.85140659890001
114.4971258686777,72.88021245071229
115.05647925947648,72.9193824804253
115.00157978385135,73.33461871283956
114.96161611777865,73.93082972494031
115.7457449684548,75.38854003077603
116.98911129785353,77.56266594551757
117.48845699395436,78.19946184187854
119.3285155500395,80.423272298218
120.85923333874148,82.35359989821272
120.8692389290425,83.00492126797612
121.12398199700672,83.68089704637235
121.25683615538298,83.70182149729752
121.7654758980853,83.47296727178514
121.8337379396912,83.39989925072136
121.93761909776194,83.07923208486756
121.96328479498746,82.91124822115802
121.93387303679626,81.8745418635693
121.42316352940772,80.71042864029026
120.8811966840782,79.66239899790773
120.41537323125507,78.69166653676106
119.65714594597796,75.66821649568922
119.36918535626694,74.45683266586732
118.4484276501842,73.40336154563596
117.9767311717758,72.97385942558664
116.5954941285876,72.58603354087258
116.36253115593126,72.56122394638933
115.13427544180078,72.14043862059819
114.22103885607544,71.57188023715315
113.74254099842004,71.36303053015463
113.67272004856838,71.29346044624374
114.02665229778437,71.4559415583628
114.26858043660552,71.51847874477076
114.10118154895564,71.57038238026045
114.01898024923292,71.58093232715412
114.58332180649496,71.62151697011078
114.76966704988844,71.67273802282718
115.65434702907687,73.24312472160466
116.41726345676004,75.52197831833104
117.22008571997318,77.41214663974623
118.52494017442172,78.61897196225357
121.07717857978484,80.76322375157304
121.69958433721524,81.13396873761835
121.96320560475236,81.91308169623245
122.00584680028248,81.94866903372595
122.09297565202183,82.12449456368468
122.1286392737531,82.2057658859527
122.04877038208532,81.98981092787459
121.7810105074773,81.20702946332914
121.46593135331152,80.28650162835545
120.92495046725074,79.23242365123878
120.03213897910396,77.2840212792869
119.6682378131704,76.54392616149835
118.44843671599848,74.94017616474493
117.4148894896189,74.30257631116501
116.29272044979732,73.03036268697372
116.12169289344212,72.68940253404452
115.33508548736587,71.75741414300664
114.98621522354642,71.4872927822686
114.52157063305796,71.46635707431052
114.47553310037212,71.4576078542225
113.93777015079286,71.44804459718301
113.72714395178778,71.45610322595347
113.6174703812798,71.54482314319462
113.65113721415544,71.5954509055674
114.29760941163896,71.46412307511224
114.47798466101132,71.4295107553264
114.7728189425209,71.72851146969433
116.53737732002632,75.15942493980599
117.25582688700965,76.81965547344848
118.71676037095716,78.92927574179325
119.19256419252687,79.18329305156729
120.56603500376504,80.2616868496745
120.61249635651896,80.72475936089177
121.41146558938422,81.27543697827203
121.85316074474676,81.44555113866188
121.78142325188988,81.28910152811869
121.69234751408806,81.18287215379429
121.52802664637755,80.98475539027723
121.44604168374455,80.86607239790023
120.8611260883049,79.99680354161015
120.52596864138836,79.50998315075886
118.79484495620352,76.99238282236708
118.38146844112254,76.50572050444262
117.23186778480198,75.17062093944308
116.7441247058154,74.55715347754268
116.1055622187762,74.03929085918068
115.57597909984132,73.22841141464787
114.18526549825008,71.55002083091283
113.8707665581774,71.12046313317293
113.60291644088512,70.23454878894415
113.5118726936854,70.08182396927818
113.37509397992056,69.97633796000476
113.39124016228226,70.01242704547269
113.38076944259764,69.94908681818218
113.5361512992814,70.185848411407
113.7948887692914,70.38127431508236
114.02790355973843,70.78549764891393
115.8529570952933,72.98078321415849
116.72223556198242,74.12111364988222
118.87462278831752,76.76331862257383
119.39504423778502,77.50686716466255
123.82378002011951,82.2496623689535
124.2548376979528,81.99458419840825
126.12823457449464,85.31453181967085
128.06560947950868,88.30650563158756
128.7262314124843,87.70596215630377
130.51400812216775,88.25267540088217
116.38782830608454,69.28144020550566
114.11805414972332,64.52034440170083
113.82390606971111,64.46019900712409
113.66345420892004,64.6004105129769
113.49712820544624,65.20097912584885
113.48415934699295,65.44199877888052
113.6538238386522,65.70603344134885
113.79763179215156,65.72576045823617
114.17904304535006,66.18654193706482
114.35673918486852,66.52899116808784
114.78655535392517,67.73085891081358
114.89974939444215,68.03333538563135
115.68602195351676,68.78843596152622
116.46419487928152,69.30295896144237
117.39494133199796,69.71278770993796
117.84572406205564,69.97479821460438
117.8774492109088,70.072191142131
117.87720055247904,70.23722790659853
117.98218078871636,70.28172501179559
118.3577901775167,70.39628189124937
118.58783096943704,70.41726359176096
118.90089058071814,70.74490321079982
119.0552393671336,70.98179017668849
119.13582210914676,71.52668568896352
118.99978177788957,71.67628662043133
118.70917156275183,72.1037584064452
118.52427364852332,72.47172124218596
118.36009653131325,72.81293060961289
118.34403843280424,73.00387615975552
118.34466044453634,73.19731128024505
118.35418184669692,73.26478877857726
118.31080966963168,73.35527614541506
118.27405764604232,73.38683510879356
118.38525807514674,73.4882432102719
118.41137391347029,73.52440936767074
118.46190411662394,73.53992848879456
118.46167147519928,73.54788001161211
118.45314425266082,73.54971125624374
118.45053724127692,73.54079258406662
118.43704119310482,73.47613817491658
118.42956932519913,73.437866613831
118.26808272737564,72.85778181323997
118.14481832778851,72.46509785735773
