angle,label
77.93263021350977,left_knee
76.54846875390852,left_knee
76.17549589195066,left_knee
75.07567222138233,left_knee
74.85905971840711,left_knee
74.82712694838494,left_knee
74.89394009428923,left_knee
75.04656424239222,left_knee
75.09368468192051,left_knee
75.45448639334093,left_knee
75.65820482623812,left_knee
76.55811768675213,left_knee
76.85165530757193,left_knee
78.03141260594077,left_knee
79.95184008023902,left_knee
81.20067596405761,left_knee
82.07203318788154,left_knee
82.66471237688282,left_knee
82.82366187171081,left_knee
82.97499570681754,left_knee
82.92530670085763,left_knee
82.82199317706154,left_knee
82.00741629413342,left_knee
81.54603199720958,left_knee
79.87941698606376,left_knee
79.5875998760151,left_knee
78.64985217689328,left_knee
77.78431551625434,left_knee
77.02985271281263,left_knee
76.62031753624905,left_knee
75.9435127465209,left_knee
75.64318727957539,left_knee
75.0491685605683,left_knee
74.99599704119917,left_knee
74.95045425891853,left_knee
75.0062002364712,left_knee
75.26208208051834,left_knee
75.40515641960752,left_knee
75.44457451818172,left_knee
76.03422696048801,left_knee
77.69579171653022,left_knee
79.19194347031566,left_knee
80.83565953717513,left_knee
82.45100386414198,left_knee
82.80054279836123,left_knee
82.7696075219872,left_knee
82.60818348980241,left_knee
82.70354193820688,left_knee
82.62504190951366,left_knee
82.574562854835,left_knee
82.49133090170956,left_knee
82.39420654507059,left_knee
82.06303511398147,left_knee
80.13081922704147,left_knee
79.31736488340498,left_knee
77.9694042343942,left_knee
77.49779764743509,left_knee
76.60119892248044,left_knee
76.34989173014326,left_knee
75.36764212729888,left_knee
74.71882489005571,left_knee
74.6167726628884,left_knee
74.49939033237403,left_knee
74.33338537461493,left_knee
74.2851107916468,left_knee
74.20685045544559,left_knee
74.17954511567912,left_knee
74.34085403668153,left_knee
75.05072332791003,left_knee
75.43684427929621,left_knee
76.60604168426168,left_knee
76.79208396294631,left_knee
78.61232483402463,left_knee
79.0434322715045,left_knee
80.46450509607293,left_knee
81.06744401767877,left_knee
81.46763737072183,left_knee
81.59255652968025,left_knee
81.66805725850122,left_knee
81.64170091490602,left_knee
81.67279261955505,left_knee
81.68675385478822,left_knee
81.3797398770157,left_knee
81.27520716143938,left_knee
80.82680007643317,left_knee
80.17070833027834,left_knee
79.60768180619422,left_knee
78.37044240921433,left_knee
77.02683264684893,left_knee
76.51548202872675,left_knee
76.18055694857738,left_knee
76.12316891069918,left_knee
75.99619133100393,left_knee
75.93433330182494,left_knee
75.61108286506334,left_knee
75.37993128018721,left_knee
75.26423848560243,left_knee
75.34412270304276,left_knee
75.44158312908941,left_knee
75.59659185362514,left_knee
76.44671583259549,left_knee
78.08621032496377,left_knee
78.67767386477853,left_knee
79.40286538384412,left_knee
79.64678996416356,left_knee
80.29372807312976,left_knee
81.2566270756813,left_knee
81.64047795220999,left_knee
81.79850297012257,left_knee
81.81632493980828,left_knee
81.71558175789092,left_knee
81.64153901234067,left_knee
81.52911124687573,left_knee
80.83171386067228,left_knee
78.81169928341733,left_knee
78.08711298177609,left_knee
76.92322956248502,left_knee
76.40778687199919,left_knee
75.67455148857223,left_knee
75.54360935297069,left_knee
75.0263687318675,left_knee
74.55267351433862,left_knee
74.42560478456922,left_knee
74.40656562009323,left_knee
74.4386010473979,left_knee
74.4658161838925,left_knee
74.46638264206874,left_knee
74.43419666245055,left_knee
74.39912676562325,left_knee
74.38694320040105,left_knee
74.62313759232534,left_knee
75.1499603260422,left_knee
75.70842567344768,left_knee
77.8599916866501,left_knee
80.30942400761307,left_knee
80.91107682536368,left_knee
81.85141799566185,left_knee
82.02593710827041,left_knee
82.43398212812771,left_knee
82.41229309594698,left_knee
82.27505546570484,left_knee
82.26231683878169,left_knee
82.21502533888415,left_knee
81.84479463198967,left_knee
80.97655581460393,left_knee
80.60053540907872,left_knee
78.73350036332866,left_knee
77.80794769409682,left_knee
76.16315092811817,left_knee
75.81032779237839,left_knee
74.94787869327803,left_knee
74.08263317277833,left_knee
73.7051529533797,left_knee
73.385526826126,left_knee
73.2059633163793,left_knee
73.21607606837082,left_knee
73.30380175926463,left_knee
73.33201496541173,left_knee
73.22022023821435,left_knee
73.19610507352715,left_knee
73.81260826014577,left_knee
74.56165380280433,left_knee
75.38544509251564,left_knee
76.68395776998729,left_knee
77.77216085322762,left_knee
78.10236337577388,left_knee
79.79436878577499,left_knee
80.56205591570834,left_knee
81.23114866682646,left_knee
81.34378735663316,left_knee
81.5658703768239,left_knee
81.52326363038495,left_knee
81.50365073162209,left_knee
81.1191729821526,left_knee
80.32230251922107,left_knee
79.99930521394054,left_knee
78.50052004288477,left_knee
77.85862103044181,left_knee
76.11840117519483,left_knee
75.80259941843751,left_knee
74.55969931072137,left_knee
74.19369609927847,left_knee
73.9668369716229,left_knee
73.85058299393954,left_knee
73.61629844869192,left_knee
73.57208569024792,left_knee
73.57915008108505,left_knee
73.60548821124586,left_knee
73.52672124565208,left_knee
73.45641043309779,left_knee
73.53922530506497,left_knee
73.68802114050102,left_knee
73.86232183957806,left_knee
75.83245777360341,left_knee
77.62657871080872,left_knee
78.19670258198397,left_knee
79.3360855152542,left_knee
79.66537051752537,left_knee
80.77154482696915,left_knee
80.77090551914327,left_knee
81.95550814555669,left_knee
81.96593346855786,left_knee
81.87722270888733,left_knee
81.77477802964427,left_knee
81.5915852300225,left_knee
81.5018751340946,left_knee
80.08557308729904,left_knee
79.32285508840901,left_knee
76.96776228515738,left_knee
76.65294241855005,left_knee
75.28574189415994,left_knee
74.84159363616342,left_knee
74.42179645779707,left_knee
73.31542596841335,left_knee
72.61687575043358,left_knee
72.41654765155138,left_knee
72.13149365227903,left_knee
72.09993184096543,left_knee
72.13436656111,left_knee
72.18105868874682,left_knee
72.27148850155682,left_knee
72.30858013393001,left_knee
72.37392897906186,left_knee
72.60884504549536,left_knee
73.42049598816783,left_knee
74.28139173781008,left_knee
77.26524740603054,left_knee
80.18742854771536,left_knee
81.0081253734033,left_knee
82.31962279491977,left_knee
82.84741425389508,left_knee
83.847320259733,left_knee
83.74927149155592,left_knee
84.83525217681222,left_knee
84.41014203783236,left_knee
84.22267776739277,left_knee
83.82675855599351,left_knee
83.78287031173623,left_knee
83.70298789115918,left_knee
81.91657188785634,left_knee
79.39686456714614,left_knee
78.67290315755642,left_knee
77.06465175450572,left_knee
76.45874533300842,left_knee
75.65478005547955,left_knee
75.38397367146558,left_knee
75.00382891708992,left_knee
74.62081528368309,left_knee
74.47597377536808,left_knee
74.59885352250043,left_knee
74.48283592355153,left_knee
74.36274840247539,left_knee
74.29813487008063,left_knee
74.29473931546462,left_knee
74.38560942179433,left_knee
74.41689473176743,left_knee
74.37583063288471,left_knee
74.61594335147515,left_knee
74.8954937671054,left_knee
76.84644902850759,left_knee
78.43955369176804,left_knee
79.90131570456242,left_knee
80.74086072092437,left_knee
82.02825944865127,left_knee
82.32039251334638,left_knee
83.33740975402486,left_knee
83.5577971267019,left_knee
83.43271740294297,left_knee
83.34453307448942,left_knee
83.20834581464922,left_knee
83.16349391918158,left_knee
83.07064139454215,left_knee
80.4432115473441,left_knee
78.46779181336429,left_knee
77.0539249758187,left_knee
76.28001875833161,left_knee
75.14305338891465,left_knee
74.79868987588243,left_knee
74.29235109609904,left_knee
74.23467719561351,left_knee
74.12348808772947,left_knee
74.02741435913599,left_knee
73.98341603807697,left_knee
73.8368650252506,left_knee
73.75531078879992,left_knee
73.93860373032514,left_knee
73.95952574823892,left_knee
74.04524558236393,left_knee
74.20923403658799,left_knee
74.57967503857242,left_knee
75.10760230198451,left_knee
79.4330363729299,left_knee
80.82898563880333,left_knee
81.66401082847737,left_knee
82.4048672506826,left_knee
83.2137900371571,left_knee
83.29078223221674,left_knee
83.11912090888808,left_knee
82.9620842570579,left_knee
82.67333433210062,left_knee
82.5486094675713,left_knee
81.65463481834911,left_knee
81.07999398312637,left_knee
80.51042761717277,left_knee
78.06479201784543,left_knee
75.67066408794331,left_knee
75.04425355065119,left_knee
74.1316855410276,left_knee
73.84521233296915,left_knee
73.07781732405573,left_knee
73.05224883962731,left_knee
71.7027385574449,left_knee
71.84012913161177,left_knee
71.7883190769326,left_knee
71.77214944002431,left_knee
71.80914685926574,left_knee
71.82701075590555,left_knee
71.87029739393854,left_knee
71.90382958793784,left_knee
72.03859733968905,left_knee
72.06695822789193,left_knee
73.92890543809348,left_knee
76.24132667502685,left_knee
78.29494923915193,left_knee
81.29597757918808,left_knee
83.06272511779261,left_knee
83.73475608752217,left_knee
84.15458583429404,left_knee
84.18729204743957,left_knee
84.57541585260144,left_knee
84.36540193146686,left_knee
84.10006668983002,left_knee
83.88409753619393,left_knee
83.65770614293979,left_knee
82.55743072979985,left_knee
81.9080851458091,left_knee
81.14719739690646,left_knee
78.22243393401652,left_knee
75.85704012085603,left_knee
75.27777503416557,left_knee
74.72028933531098,left_knee
74.28256256187461,left_knee
72.59232780784953,left_knee
72.1928066505003,left_knee
71.27549225402865,left_knee
71.29298144925065,left_knee
71.58376406761138,left_knee
71.69489735833322,left_knee
71.8443228291962,left_knee
72.09969110210847,left_knee
72.21290466943378,left_knee
72.33969467955974,left_knee
72.39745786946501,left_knee
73.45322010303084,left_knee
74.1016601810985,left_knee
77.26931372107542,left_knee
77.78457298273209,left_knee
80.3759210103694,left_knee
81.72901143100486,left_knee
81.92463973560292,left_knee
82.65021904485573,left_knee
83.20544115759147,left_knee
83.85878325470489,left_knee
84.18337955825422,left_knee
84.49042743606034,left_knee
84.53489216231013,left_knee
84.45029372997314,left_knee
84.31444384741846,left_knee
83.36959236727482,left_knee
83.10809662247227,left_knee
78.9686389161965,left_knee
77.10534015474546,left_knee
76.7174884128422,left_knee
76.14938212542715,left_knee
75.30686988180112,left_knee
74.42184353176867,left_knee
73.79637759994974,left_knee
72.90824294202493,left_knee
72.82880774367383,left_knee
72.80788515798103,left_knee
72.78967905503453,left_knee
72.85140659890001,left_knee
72.88021245071229,left_knee
72.9193824804253,left_knee
73.33461871283956,left_knee
73.93082972494031,left_knee
75.38854003077603,left_knee
77.56266594551757,left_knee
78.19946184187854,left_knee
80.423272298218,left_knee
82.35359989821272,left_knee
83.00492126797612,left_knee
83.68089704637235,left_knee
83.70182149729752,left_knee
83.47296727178514,left_knee
83.39989925072136,left_knee
83.07923208486756,left_knee
82.91124822115802,left_knee
81.8745418635693,left_knee
80.71042864029026,left_knee
79.66239899790773,left_knee
78.69166653676106,left_knee
75.66821649568922,left_knee
74.45683266586732,left_knee
73.40336154563596,left_knee
72.97385942558664,left_knee
72.58603354087258,left_knee
72.56122394638933,left_knee
72.14043862059819,left_knee
71.57188023715315,left_knee
71.36303053015463,left_knee
71.29346044624374,left_knee
71.4559415583628,left_knee
71.51847874477076,left_knee
71.57038238026045,left_knee
71.58093232715412,left_knee
71.62151697011078,left_knee
71.67273802282718,left_knee
73.24312472160466,left_knee
75.52197831833104,left_knee
77.41214663974623,left_knee
78.61897196225357,left_knee
80.76322375157304,left_knee
81.13396873761835,left_knee
81.91308169623245,left_knee
81.94866903372595,left_knee
82.12449456368468,left_knee
82.2057658859527,left_knee
81.98981092787459,left_knee
81.20702946332914,left_knee
80.28650162835545,left_knee
79.23242365123878,left_knee
77.2840212792869,left_knee
76.54392616149835,left_knee
74.94017616474493,left_knee
74.30257631116501,left_knee
73.03036268697372,left_knee
72.68940253404452,left_knee
71.75741414300664,left_knee
71.4872927822686,left_knee
71.46635707431052,left_knee
71.4576078542225,left_knee
71.44804459718301,left_knee
71.45610322595347,left_knee
71.54482314319462,left_knee
71.5954509055674,left_knee
71.46412307511224,left_knee
71.4295107553264,left_knee
71.72851146969433,left_knee
75.15942493980599,left_knee
76.81965547344848,left_knee
78.92927574179325,left_knee
79.18329305156729,left_knee
80.2616868496745,left_knee
80.72475936089177,left_knee
81.27543697827203,left_knee
81.44555113866188,left_knee
81.28910152811869,left_knee
81.18287215379429,left_knee
80.98475539027723,left_knee
80.86607239790023,left_knee
79.99680354161015,left_knee
79.50998315075886,left_knee
76.99238282236708,left_knee
76.50572050444262,left_knee
75.17062093944308,left_knee
74.55715347754268,left_knee
74.03929085918068,left_knee
73.22841141464787,left_knee
71.55002083091283,left_knee
71.12046313317293,left_knee
70.23454878894415,left_knee
70.08182396927818,left_knee
69.97633796000476,left_knee
70.01242704547269,left_knee
69.94908681818218,left_knee
70.185848411407,left_knee
70.38127431508236,left_knee
70.78549764891393,left_knee
72.98078321415849,left_knee
74.12111364988222,left_knee
76.76331862257383,left_knee
77.50686716466255,left_knee
82.2496623689535,left_knee
81.99458419840825,left_knee
85.31453181967085,left_knee
88.30650563158756,left_knee
87.70596215630377,left_knee
88.25267540088217,left_knee
69.28144020550566,left_knee
64.52034440170083,left_knee
64.46019900712409,left_knee
64.6004105129769,left_knee
65.20097912584885,left_knee
65.44199877888052,left_knee
65.70603344134885,left_knee
65.72576045823617,left_knee
66.18654193706482,left_knee
66.52899116808784,left_knee
67.73085891081358,left_knee
68.03333538563135,left_knee
68.78843596152622,left_knee
69.30295896144237,left_knee
69.71278770993796,left_knee
69.97479821460438,left_knee
70.072191142131,left_knee
70.23722790659853,left_knee
70.28172501179559,left_knee
70.39628189124937,left_knee
70.41726359176096,left_knee
70.74490321079982,left_knee
70.98179017668849,left_knee
71.52668568896352,left_knee
71.67628662043133,left_knee
72.1037584064452,left_knee
72.47172124218596,left_knee
72.81293060961289,left_knee
73.00387615975552,left_knee
73.19731128024505,left_knee
73.26478877857726,left_knee
73.35527614541506,left_knee
73.38683510879356,left_knee
73.4882432102719,left_knee
73.52440936767074,left_knee
73.53992848879456,left_knee
73.54788001161211,left_knee
73.54971125624374,left_knee
73.54079258406662,left_knee
73.47613817491658,left_knee
73.437866613831,left_knee
72.85778181323997,left_knee
72.46509785735773,left_knee
71.28718967124009,left_knee
70.99171687833253,left_knee
70.62352713287075,left_knee
70.33914245862098,left_knee
69.96510195929422,left_knee
69.14991328233823,left_knee
68.42385175551111,left_knee
68.27691123568252,left_knee
67.99737211094711,left_knee
67.82931705875144,left_knee
67.75038949064869,left_knee
67.74106110907348,left_knee
67.5579237318554,left_knee
67.5554627268596,left_knee
67.55663498220551,left_knee
67.55299154090686,left_knee
67.52290477848562,left_knee
67.50375130850287,left_knee
67.43394976345277,left_knee
67.2494788925751,left_knee
67.22213440112078,left_knee
67.28344058275258,left_knee
67.33892549490314,left_knee
67.62200860344693,left_knee
67.81974810283482,left_knee
67.88799826964379,left_knee
67.98157094600671,left_knee
68.01191563028416,left_knee
67.95632551121166,left_knee
67.88604383728526,left_knee
67.80007136229582,left_knee
67.78459571688013,left_knee
67.74146676011458,left_knee
67.73438999937287,left_knee
67.70781314688783,left_knee
67.5297136885133,left_knee
67.40295157938269,left_knee
67.14914955537785,left_knee
67.04089334552721,left_knee
66.7869509030098,left_knee
66.71800142681843,left_knee
66.42339793560699,left_knee
66.26359129662687,left_knee
66.0564402393867,left_knee
66.00238138777623,left_knee
65.89400793741109,left_knee
65.80884022714098,left_knee
65.7985087888011,left_knee
65.7640760681726,left_knee
65.7464720568215,left_knee
65.72897441105069,left_knee
65.72901853251408,left_knee
65.70718676760183,left_knee
65.70221024080625,left_knee
65.66580070285202,left_knee
65.62119553668464,left_knee
65.49814825314454,left_knee
65.42231161394989,left_knee
65.27863683751703,left_knee
65.19857927460001,left_knee
65.05460030366389,left_knee
65.01274123966586,left_knee
64.83887445964555,left_knee
64.78528951337684,left_knee
64.72430628133526,left_knee
64.6977104061599,left_knee
64.66293925209082,left_knee
64.65991345438053,left_knee
64.65641331471276,left_knee
64.65519120363255,left_knee
64.63622711626826,left_knee
64.62282952745848,left_knee
64.60934648235822,left_knee
64.600467981668,left_knee
64.55581343911896,left_knee
64.5240874892051,left_knee
64.505036077811,left_knee
64.53672184216457,left_knee
64.57355192536778,left_knee
64.59860628771219,left_knee
64.66500512518525,left_knee
64.68959532503135,left_knee
64.7122055704767,left_knee
64.72243665703951,left_knee
64.70493355471238,left_knee
64.70750080845876,left_knee
64.70068996004913,left_knee
64.69393480152763,left_knee
64.71417731790694,left_knee
64.72292401612212,left_knee
64.73160438015015,left_knee
64.77334877938576,left_knee
64.78931483094973,left_knee
64.81282502937593,left_knee
64.80977018569905,left_knee
64.80943854765044,left_knee
64.80975830042834,left_knee
64.80724532143233,left_knee
64.8071878548887,left_knee
64.8364190893871,left_knee
64.84864431084412,left_knee
64.89205391355998,left_knee
64.88901187676912,left_knee
64.90300649180152,left_knee
64.905069078844,left_knee
64.90925280457016,left_knee
64.9113716871874,left_knee
64.90562875882623,left_knee
64.89618019618469,left_knee
64.90461255991094,left_knee
64.91402513742857,left_knee
64.91133922223123,left_knee
64.91253968720996,left_knee
64.91122638793922,left_knee
64.90634939342581,left_knee
64.93958998715958,left_knee
64.9549346242425,left_knee
64.96208568662455,left_knee
64.96051338471551,left_knee
65.0984359957809,left_knee
65.14053382136086,left_knee
65.29181223149635,left_knee
65.39909456599841,left_knee
65.56049961876019,left_knee
65.63327339492798,left_knee
65.73840299239856,left_knee
65.78916338140812,left_knee
65.90819504263855,left_knee
65.98023356168112,left_knee
66.05952473820973,left_knee
66.08569454756396,left_knee
66.12871597404462,left_knee
66.13724097080603,left_knee
66.14885768109811,left_knee
66.14996835879923,left_knee
66.14286011764574,left_knee
66.14153561187386,left_knee
66.14582416599292,left_knee
66.14083625264045,left_knee
66.18225250498192,left_knee
66.196016717487,left_knee
66.19519658591098,left_knee
66.22561766953855,left_knee
66.24915906613762,left_knee
66.26486361685542,left_knee
66.31085048169291,left_knee
66.32264698911449,left_knee
66.33154568201296,left_knee
66.32444157239097,left_knee
66.09290509634664,left_knee
66.02334050264578,left_knee
65.69865528853573,left_knee
65.54500078630592,left_knee
65.30427112927202,left_knee
65.25202724292322,left_knee
65.10598789295373,left_knee
65.05237970685313,left_knee
64.96693203087747,left_knee
64.91115221562514,left_knee
64.83656410015637,left_knee
64.78460482980785,left_knee
64.67472195657525,left_knee
64.61379856226742,left_knee
64.49376439299641,left_knee
64.46115863803892,left_knee
64.38627480693889,left_knee
64.35100126192049,left_knee
64.30743628563613,left_knee
64.29641302702848,left_knee
64.25621199101163,left_knee
64.24320802349261,left_knee
64.18310065214197,left_knee
64.13624081991394,left_knee
64.0068676563508,left_knee
63.94603076110922,left_knee
63.82194964743928,left_knee
63.75573341272949,left_knee
63.65610596562372,left_knee
63.63512770567767,left_knee
63.5897594398456,left_knee
63.576419929244935,left_knee
63.55877735559916,left_knee
63.5555909719991,left_knee
63.55309438006462,left_knee
63.54600774726117,left_knee
63.53839599423196,left_knee
63.536496355557176,left_knee
63.528656977807614,left_knee
63.526954564722345,left_knee
63.51915890291409,left_knee
63.51652699992345,left_knee
63.57085008747086,left_knee
63.60327437454149,left_knee
63.639826162569925,left_knee
63.68611855053221,left_knee
63.75179277270436,left_knee
63.764570019023466,left_knee
63.824203782364265,left_knee
63.89199924881682,left_knee
63.968520324715264,left_knee
63.99553105409079,left_knee
64.01789798857159,left_knee
